# PKS 1345+12 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Restframe wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Scale
# Column 5: Source
# 
    0.296304 3.379760e+21 9.600783e-01 1.0000 Extrapolation
    0.298089 3.469795e+21 9.738852e-01 1.0000 Extrapolation
    0.299874 3.561669e+21 9.878064e-01 1.0000 Extrapolation
    0.301659 3.655408e+21 1.001842e+00 1.0000 Extrapolation
    0.303444 3.751040e+21 1.015993e+00 1.0000 Extrapolation
    0.305229 3.848590e+21 1.030259e+00 1.0000 Extrapolation
    0.307014 3.948087e+21 1.044640e+00 1.0000 Extrapolation
    0.308799 4.049557e+21 1.059137e+00 1.0000 Extrapolation
    0.310584 4.153026e+21 1.073750e+00 1.0000 Extrapolation
    0.312369 4.258525e+21 1.088479e+00 1.0000 Extrapolation
    0.314154 4.366078e+21 1.103324e+00 1.0000 Extrapolation
    0.315939 4.475716e+21 1.118286e+00 1.0000 Extrapolation
    0.317724 4.587465e+21 1.133365e+00 1.0000 Extrapolation
    0.319509 4.701356e+21 1.148561e+00 1.0000 Extrapolation
    0.321294 4.817415e+21 1.163874e+00 1.0000 Extrapolation
    0.323079 4.935673e+21 1.179305e+00 1.0000 Extrapolation
    0.324864 5.056158e+21 1.194854e+00 1.0000 Extrapolation
    0.326649 5.178900e+21 1.210521e+00 1.0000 Extrapolation
    0.328434 5.303928e+21 1.226306e+00 1.0000 Extrapolation
    0.330219 5.431272e+21 1.242210e+00 1.0000 Extrapolation
    0.332004 5.560963e+21 1.258233e+00 1.0000 Extrapolation
    0.333789 5.693030e+21 1.274375e+00 1.0000 Extrapolation
    0.335573 5.827503e+21 1.290636e+00 1.0000 Extrapolation
    0.338649 7.307934e+21 1.589247e+00 3.8800 SDSS
    0.339117 5.916105e+21 1.283018e+00 3.8800 SDSS
    0.339586 4.730792e+21 1.023130e+00 3.8800 SDSS
    0.340055 7.030468e+21 1.516286e+00 3.8800 SDSS
    0.340526 7.923866e+21 1.704253e+00 3.8800 SDSS
    0.340996 7.015097e+21 1.504633e+00 3.8800 SDSS
    0.341468 6.830882e+21 1.461079e+00 3.8800 SDSS
    0.341940 9.229294e+21 1.968636e+00 3.8800 SDSS
    0.342413 8.699482e+21 1.850505e+00 3.8800 SDSS
    0.342886 9.404189e+21 1.994886e+00 3.8800 SDSS
    0.343360 8.459076e+21 1.789451e+00 3.8800 SDSS
    0.343835 7.276433e+21 1.535025e+00 3.8800 SDSS
    0.344310 5.141309e+21 1.081610e+00 3.8800 SDSS
    0.344786 6.095275e+21 1.278763e+00 3.8800 SDSS
    0.345263 7.859310e+21 1.644301e+00 3.8800 SDSS
    0.345740 6.927140e+21 1.445276e+00 3.8800 SDSS
    0.346218 5.781136e+21 1.202846e+00 3.8800 SDSS
    0.346697 7.320044e+21 1.518835e+00 3.8800 SDSS
    0.347176 5.483716e+21 1.134676e+00 3.8800 SDSS
    0.347656 6.540437e+21 1.349595e+00 3.8800 SDSS
    0.348137 6.151893e+21 1.265918e+00 3.8800 SDSS
    0.348618 6.881922e+21 1.412234e+00 3.8800 SDSS
    0.349100 5.734240e+21 1.173472e+00 3.8800 SDSS
    0.349583 6.144506e+21 1.253960e+00 3.8800 SDSS
    0.350066 6.033058e+21 1.227819e+00 3.8800 SDSS
    0.350550 8.559790e+21 1.737241e+00 3.8800 SDSS
    0.351034 7.434354e+21 1.504666e+00 3.8800 SDSS
    0.351520 6.281261e+21 1.267779e+00 3.8800 SDSS
    0.352006 7.189637e+21 1.447118e+00 3.8800 SDSS
    0.352492 7.311566e+21 1.467599e+00 3.8800 SDSS
    0.352980 6.971713e+21 1.395521e+00 3.8800 SDSS
    0.353468 6.122650e+21 1.222183e+00 3.8800 SDSS
    0.353956 5.999475e+21 1.194291e+00 3.8800 SDSS
    0.354446 6.224590e+21 1.235684e+00 3.8800 SDSS
    0.354936 7.765964e+21 1.537419e+00 3.8800 SDSS
    0.355426 6.438770e+21 1.271159e+00 3.8800 SDSS
    0.355918 7.280630e+21 1.433395e+00 3.8800 SDSS
    0.356410 6.112747e+21 1.200144e+00 3.8800 SDSS
    0.356903 5.675825e+21 1.111286e+00 3.8800 SDSS
    0.357396 5.828613e+21 1.138052e+00 3.8800 SDSS
    0.357890 7.401632e+21 1.441200e+00 3.8800 SDSS
    0.358385 7.486778e+21 1.453757e+00 3.8800 SDSS
    0.358880 6.105796e+21 1.182331e+00 3.8800 SDSS
    0.359377 6.499661e+21 1.255127e+00 3.8800 SDSS
    0.359873 6.727077e+21 1.295458e+00 3.8800 SDSS
    0.360371 7.889238e+21 1.515067e+00 3.8800 SDSS
    0.360869 8.790922e+21 1.683570e+00 3.8800 SDSS
    0.361368 6.169483e+21 1.178272e+00 3.8800 SDSS
    0.361868 6.903572e+21 1.314833e+00 3.8800 SDSS
    0.362368 7.025805e+21 1.334421e+00 3.8800 SDSS
    0.362869 8.182044e+21 1.549739e+00 3.8800 SDSS
    0.363371 7.558182e+21 1.427625e+00 3.8800 SDSS
    0.363873 8.337898e+21 1.570556e+00 3.8800 SDSS
    0.364376 9.490966e+21 1.782819e+00 3.8800 SDSS
    0.364880 8.365960e+21 1.567158e+00 3.8800 SDSS
    0.365384 6.916343e+21 1.292032e+00 3.8800 SDSS
    0.365889 7.659595e+21 1.426930e+00 3.8800 SDSS
    0.366395 8.185469e+21 1.520689e+00 3.8800 SDSS
    0.366902 8.099343e+21 1.500537e+00 3.8800 SDSS
    0.367409 8.191422e+21 1.513409e+00 3.8800 SDSS
    0.367917 7.504289e+21 1.382631e+00 3.8800 SDSS
    0.368426 7.778512e+21 1.429201e+00 3.8800 SDSS
    0.368935 7.615463e+21 1.395382e+00 3.8800 SDSS
    0.369445 6.810955e+21 1.244528e+00 3.8800 SDSS
    0.369956 9.158597e+21 1.668883e+00 3.8800 SDSS
    0.370467 9.921929e+21 1.802988e+00 3.8800 SDSS
    0.370979 1.146735e+22 2.078069e+00 3.8800 SDSS
    0.371492 1.174472e+22 2.122460e+00 3.8800 SDSS
    0.372006 1.985734e+22 3.578640e+00 3.8800 SDSS
    0.372520 3.222513e+22 5.791506e+00 3.8800 SDSS
    0.373035 7.118300e+22 1.275772e+01 3.8800 SDSS
    0.373551 6.771896e+22 1.210339e+01 3.8800 SDSS
    0.374067 1.589352e+22 2.832806e+00 3.8800 SDSS
    0.374584 8.322602e+21 1.479299e+00 3.8800 SDSS
    0.375102 6.737846e+21 1.194312e+00 3.8800 SDSS
    0.375621 6.388200e+21 1.129212e+00 3.8800 SDSS
    0.376140 8.181840e+21 1.442274e+00 3.8800 SDSS
    0.376660 7.810216e+21 1.372966e+00 3.8800 SDSS
    0.377181 8.073244e+21 1.415288e+00 3.8800 SDSS
    0.377702 8.230020e+21 1.438791e+00 3.8800 SDSS
    0.378225 8.068056e+21 1.406584e+00 3.8800 SDSS
    0.378748 8.036748e+21 1.397260e+00 3.8800 SDSS
    0.379271 7.847713e+21 1.360630e+00 3.8800 SDSS
    0.379796 7.750960e+21 1.340146e+00 3.8800 SDSS
    0.380321 8.412386e+21 1.450494e+00 3.8800 SDSS
    0.380846 9.157539e+21 1.574620e+00 3.8800 SDSS
    0.381373 9.311752e+21 1.596718e+00 3.8800 SDSS
    0.381900 8.486709e+21 1.451230e+00 3.8800 SDSS
    0.382428 7.399628e+21 1.261847e+00 3.8800 SDSS
    0.382957 7.580119e+21 1.289059e+00 3.8800 SDSS
    0.383486 7.978587e+21 1.353078e+00 3.8800 SDSS
    0.384016 8.558059e+21 1.447345e+00 3.8800 SDSS
    0.384547 9.719834e+21 1.639290e+00 3.8800 SDSS
    0.385079 1.067216e+22 1.794937e+00 3.8800 SDSS
    0.385611 1.156293e+22 1.939388e+00 3.8800 SDSS
    0.386144 1.670396e+22 2.793936e+00 3.8800 SDSS
    0.386678 2.223904e+22 3.709479e+00 3.8800 SDSS
    0.387213 2.659022e+22 4.423018e+00 3.8800 SDSS
    0.387704 2.213710e+22 3.672971e+00 3.8800 SDSS
    0.388150 1.359205e+22 2.249996e+00 3.8800 SDSS
    0.388597 1.154542e+22 1.906806e+00 3.8800 SDSS
    0.389045 1.172796e+22 1.932498e+00 3.8800 SDSS
    0.389493 1.345985e+22 2.212773e+00 3.8800 SDSS
    0.389942 1.201208e+22 1.970222e+00 3.8800 SDSS
    0.390391 1.034348e+22 1.692636e+00 3.8800 SDSS
    0.390841 8.554568e+21 1.396674e+00 3.8800 SDSS
    0.391291 8.837518e+21 1.439551e+00 3.8800 SDSS
    0.391742 9.918935e+21 1.611989e+00 3.8800 SDSS
    0.392193 9.934714e+21 1.610840e+00 3.8800 SDSS
    0.392645 8.593251e+21 1.390127e+00 3.8800 SDSS
    0.393097 7.003260e+21 1.130309e+00 3.8800 SDSS
    0.393550 7.577333e+21 1.220150e+00 3.8800 SDSS
    0.394003 7.865834e+21 1.263693e+00 3.8800 SDSS
    0.394457 8.678429e+21 1.391035e+00 3.8800 SDSS
    0.394912 8.785942e+21 1.405029e+00 3.8800 SDSS
    0.395366 1.022539e+22 1.631461e+00 3.8800 SDSS
    0.395822 1.126348e+22 1.792955e+00 3.8800 SDSS
    0.396278 1.312624e+22 2.084670e+00 3.8800 SDSS
    0.396734 1.436989e+22 2.276934e+00 3.8800 SDSS
    0.397191 1.575560e+22 2.490759e+00 3.8800 SDSS
    0.397649 1.348732e+22 2.127270e+00 3.8800 SDSS
    0.398107 1.034335e+22 1.627640e+00 3.8800 SDSS
    0.398566 1.075835e+22 1.689051e+00 3.8800 SDSS
    0.399025 1.111228e+22 1.740605e+00 3.8800 SDSS
    0.399484 9.816803e+21 1.534147e+00 3.8800 SDSS
    0.399945 1.080949e+22 1.685397e+00 3.8800 SDSS
    0.400405 1.104085e+22 1.717510e+00 3.8800 SDSS
    0.400867 1.086365e+22 1.686059e+00 3.8800 SDSS
    0.401328 1.145660e+22 1.773995e+00 3.8800 SDSS
    0.401791 1.175017e+22 1.815269e+00 3.8800 SDSS
    0.402253 1.248203e+22 1.923899e+00 3.8800 SDSS
    0.402717 1.270322e+22 1.953488e+00 3.8800 SDSS
    0.403181 1.334811e+22 2.047936e+00 3.8800 SDSS
    0.403645 1.159764e+22 1.775279e+00 3.8800 SDSS
    0.404110 1.261392e+22 1.926402e+00 3.8800 SDSS
    0.404576 1.222889e+22 1.863305e+00 3.8800 SDSS
    0.405042 1.358739e+22 2.065537e+00 3.8800 SDSS
    0.405508 1.439099e+22 2.182668e+00 3.8800 SDSS
    0.405975 1.357410e+22 2.054036e+00 3.8800 SDSS
    0.406443 1.762389e+22 2.660716e+00 3.8800 SDSS
    0.406911 2.003096e+22 3.017162e+00 3.8800 SDSS
    0.407380 2.243848e+22 3.372022e+00 3.8800 SDSS
    0.407849 2.073557e+22 3.108943e+00 3.8800 SDSS
    0.408319 1.647162e+22 2.463957e+00 3.8800 SDSS
    0.408790 1.604837e+22 2.395124e+00 3.8800 SDSS
    0.409260 1.566419e+22 2.332409e+00 3.8800 SDSS
    0.409732 1.687837e+22 2.507422e+00 3.8800 SDSS
    0.410204 1.673990e+22 2.481131e+00 3.8800 SDSS
    0.410676 1.734807e+22 2.565357e+00 3.8800 SDSS
    0.411150 1.522324e+22 2.245970e+00 3.8800 SDSS
    0.411623 1.275831e+22 1.877977e+00 3.8800 SDSS
    0.412097 1.329255e+22 1.952115e+00 3.8800 SDSS
    0.412572 1.218422e+22 1.785232e+00 3.8800 SDSS
    0.413047 1.138130e+22 1.663752e+00 3.8800 SDSS
    0.413523 1.212148e+22 1.767879e+00 3.8800 SDSS
    0.414000 1.232860e+22 1.793951e+00 3.8800 SDSS
    0.414476 1.237223e+22 1.796159e+00 3.8800 SDSS
    0.414954 1.178377e+22 1.706794e+00 3.8800 SDSS
    0.415432 1.180782e+22 1.706344e+00 3.8800 SDSS
    0.415910 1.092050e+22 1.574488e+00 3.8800 SDSS
    0.416390 1.248130e+22 1.795382e+00 3.8800 SDSS
    0.416869 1.305499e+22 1.873584e+00 3.8800 SDSS
    0.417349 1.164349e+22 1.667171e+00 3.8800 SDSS
    0.417830 1.227435e+22 1.753458e+00 3.8800 SDSS
    0.418311 1.214742e+22 1.731334e+00 3.8800 SDSS
    0.418793 1.191731e+22 1.694631e+00 3.8800 SDSS
    0.419276 1.232077e+22 1.747973e+00 3.8800 SDSS
    0.419759 1.278490e+22 1.809649e+00 3.8800 SDSS
    0.420242 1.214630e+22 1.715304e+00 3.8800 SDSS
    0.420726 1.235697e+22 1.741040e+00 3.8800 SDSS
    0.421211 1.316933e+22 1.851231e+00 3.8800 SDSS
    0.421696 1.372888e+22 1.925449e+00 3.8800 SDSS
    0.422182 1.281714e+22 1.793444e+00 3.8800 SDSS
    0.422668 1.344349e+22 1.876760e+00 3.8800 SDSS
    0.423155 1.202744e+22 1.675213e+00 3.8800 SDSS
    0.423643 1.294759e+22 1.799226e+00 3.8800 SDSS
    0.424131 1.396307e+22 1.935876e+00 3.8800 SDSS
    0.424619 1.440908e+22 1.993118e+00 3.8800 SDSS
    0.425108 1.392595e+22 1.921859e+00 3.8800 SDSS
    0.425598 1.376249e+22 1.894934e+00 3.8800 SDSS
    0.426088 1.301830e+22 1.788344e+00 3.8800 SDSS
    0.426579 1.337455e+22 1.833057e+00 3.8800 SDSS
    0.427071 1.489277e+22 2.036444e+00 3.8800 SDSS
    0.427563 1.334000e+22 1.819921e+00 3.8800 SDSS
    0.428055 1.240755e+22 1.688818e+00 3.8800 SDSS
    0.428548 1.428758e+22 1.940241e+00 3.8800 SDSS
